geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS04335,4597.23607,6344.859368,1975.801124,-1.625749165,-1.682931445,0.285397158,-5.896805195,3.71E-09,4.53E-08,"COG0514@1|root,COG1040@1|root,COG0514@2|Bacteria,COG1040@2|Bacteria,2GJSS@201174|Actinobacteria,4F3KK@85017|Promicromonosporaceae",L,"Type III restriction enzyme, res subunit",recQ,-,3.6.4.12,ko:K03654,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"DEAD,Helicase_C,RecQ_Zn_bind"
J2S48_RS14215,482.4674318,132.3717824,1007.610906,2.7796895,2.915817916,0.49504919,5.889955934,3.86E-09,4.71E-08,,,,,,,,,,,,,,,,
J2S48_RS12010,504.0443264,768.137732,107.9042181,-2.691513427,-2.827474653,0.480175465,-5.888419668,3.90E-09,4.72E-08,"COG3571@1|root,COG3571@2|Bacteria,2GKKE@201174|Actinobacteria,4F4CP@85017|Promicromonosporaceae",S,Hydrolase of the alpha beta-hydrolase,-,-,-,ko:K07020,-,-,-,-,ko00000,-,-,-,DLH
J2S48_RS20355,1753.516054,687.9507257,3351.864047,2.195731651,2.29052708,0.388983859,5.888488757,3.90E-09,4.72E-08,"COG2124@1|root,COG2124@2|Bacteria,2GJKV@201174|Actinobacteria",Q,Belongs to the cytochrome P450 family,-,-,-,-,-,-,-,-,-,-,-,-,p450
J2S48_RS10480,6828.94382,3718.887447,11494.02838,1.571623205,1.627839562,0.276928917,5.87818557,4.15E-09,5.00E-08,"2E27K@1|root,32XDT@2|Bacteria,2GRMM@201174|Actinobacteria,4F4S2@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS08560,5379.286825,1261.733743,11555.61645,3.044067946,3.198617522,0.545085439,5.868103042,4.41E-09,5.28E-08,"COG3311@1|root,COG3311@2|Bacteria,2GR98@201174|Actinobacteria,4F4ZP@85017|Promicromonosporaceae",K,"DNA binding domain, excisionase family",-,-,-,-,-,-,-,-,-,-,-,-,HTH_17
J2S48_RS11490,4937.981989,7121.970729,1661.998879,-2.016988287,-2.098664834,0.357621745,-5.868392685,4.40E-09,5.28E-08,"COG0665@1|root,COG0665@2|Bacteria,2GMR7@201174|Actinobacteria,4F5FM@85017|Promicromonosporaceae",E,FAD dependent oxidoreductase,dadA,-,1.4.5.1,ko:K00285,"ko00360,map00360",-,"R01374,R09493","RC00006,RC00025","ko00000,ko00001,ko01000",-,-,-,DAO
J2S48_RS25095,23136.34367,32053.4148,9760.73697,-1.656966058,-1.715575361,0.292667307,-5.861861992,4.58E-09,5.46E-08,"COG3429@1|root,COG3429@2|Bacteria,2GJ1H@201174|Actinobacteria,4F455@85017|Promicromonosporaceae",G,Glucose-6-phosphate dehydrogenase subunit,opcA,-,-,-,-,-,-,-,-,-,-,-,OpcA_G6PD_assem
J2S48_RS00975,2163.412408,3131.266396,711.6314261,-2.050683132,-2.137250739,0.364680178,-5.860616694,4.61E-09,5.48E-08,"COG2065@1|root,COG2065@2|Bacteria,2GJNP@201174|Actinobacteria,4F4D3@85017|Promicromonosporaceae",F,Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant,pyrR,"GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944",2.4.2.9,ko:K02825,"ko00240,ko01100,map00240,map01100",-,R00966,RC00063,"ko00000,ko00001,ko01000,ko03000",-,-,-,Pribosyltran
J2S48_RS12665,3302.381924,994.9256096,6763.566396,2.633210374,2.763281459,0.471532662,5.860212204,4.62E-09,5.48E-08,"COG0607@1|root,COG0607@2|Bacteria,2IN3Q@201174|Actinobacteria,4F4RV@85017|Promicromonosporaceae",P,Rhodanese Homology Domain,-,-,-,-,-,-,-,-,-,-,-,-,Rhodanese
J2S48_RS25390,603.5791788,956.6975312,73.90165013,-3.48936153,-3.69027582,0.630758101,-5.850540503,4.90E-09,5.79E-08,,,,,,,,,,,,,,,,
J2S48_RS16830,4014.771603,6053.620437,956.498352,-2.53682468,-2.662511788,0.455173777,-5.849440201,4.93E-09,5.80E-08,"COG2115@1|root,COG2115@2|Bacteria,2GJCA@201174|Actinobacteria,4F3E3@85017|Promicromonosporaceae",G,Xylose isomerase-like TIM barrel,xylA,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0009045,GO:0009056,GO:0016052,GO:0016853,GO:0016860,GO:0016861,GO:0019321,GO:0019323,GO:0042732,GO:0042843,GO:0044238,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046365,GO:0071704,GO:1901575",5.3.1.5,ko:K01805,"ko00040,ko00051,ko01100,map00040,map00051,map01100",-,"R00878,R01432","RC00376,RC00516","ko00000,ko00001,ko01000",-,-,-,AP_endonuc_2
J2S48_RS12795,3328.411586,920.4293603,6940.384924,2.775696576,2.912544111,0.49808562,5.847476805,4.99E-09,5.85E-08,"292NE@1|root,2ZQ69@2|Bacteria,2I8AI@201174|Actinobacteria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS13625,1968.555697,771.8710322,3763.582693,2.18698759,2.284104509,0.390717449,5.845923997,5.04E-09,5.89E-08,"COG0495@1|root,COG0495@2|Bacteria,2GJI1@201174|Actinobacteria,4F3NE@85017|Promicromonosporaceae",J,Anticodon-binding domain of tRNA,leuS,-,6.1.1.4,ko:K01869,"ko00970,map00970","M00359,M00360",R03657,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"Anticodon_1,tRNA-synt_1,tRNA-synt_1_2"
J2S48_RS10190,946.0262984,1456.86268,179.7717266,-2.867964819,-3.019168795,0.517462042,-5.834570559,5.39E-09,6.27E-08,,,,,,,,,,,,,,,,
J2S48_RS21625,3477.41392,5418.723658,565.4493122,-3.090826968,-3.261130909,0.558943855,-5.834451672,5.40E-09,6.27E-08,,,,,,,,,,,,,,,,
J2S48_RS19995,13504.72591,7376.001814,22697.81206,1.568797003,1.621101928,0.27790966,5.833197487,5.44E-09,6.29E-08,"COG0211@1|root,COG0211@2|Bacteria,2IQDI@201174|Actinobacteria",J,Belongs to the bacterial ribosomal protein bL27 family,rpmA,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0008150,GO:0015934,GO:0016020,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904",-,ko:K02899,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L27
J2S48_RS25965,1087.877675,1659.352175,230.6659259,-2.703394549,-2.843509755,0.487689498,-5.8305741,5.52E-09,6.37E-08,,,,,,,,,,,,,,,,
J2S48_RS25335,1281.11704,263.7943079,2807.101139,3.253981357,3.42931299,0.588338645,5.828807983,5.58E-09,6.42E-08,"COG1522@1|root,COG1522@2|Bacteria,2HVG9@201174|Actinobacteria",K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"AsnC_trans_reg,HTH_24,HTH_AsnC-type"
J2S48_RS10945,3289.995999,1416.459914,6100.300127,2.020291235,2.107526285,0.361799789,5.825117499,5.71E-09,6.53E-08,"COG0838@1|root,COG0838@2|Bacteria,2IKWT@201174|Actinobacteria,4F4GG@85017|Promicromonosporaceae",C,"NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient",nuoA,"GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0008137,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0030964,GO:0032991,GO:0044425,GO:0050136,GO:0055114,GO:0098796,GO:1902494",1.6.5.3,ko:K00330,"ko00190,ko01100,map00190,map01100",M00144,R11945,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.1,-,-,Oxidored_q4
J2S48_RS18770,1127.922589,396.7374363,2224.700319,2.384905049,2.499067387,0.429044851,5.824722939,5.72E-09,6.53E-08,"COG4894@1|root,COG4894@2|Bacteria,2IH17@201174|Actinobacteria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS09365,2379.162901,1345.758005,3929.270245,1.499425846,1.547753958,0.266184443,5.814592103,6.08E-09,6.91E-08,"COG3173@1|root,COG3173@2|Bacteria,2I8R6@201174|Actinobacteria,4F3G0@85017|Promicromonosporaceae",S,Phosphotransferase enzyme family,mphA,-,-,-,-,-,-,-,-,-,-,-,APH
J2S48_RS17075,182.3441986,298.0772658,8.744597684,-4.777681623,-5.08080735,0.87395577,-5.813574927,6.12E-09,6.93E-08,,,,,,,,,,,,,,,,
J2S48_RS14860,1687.896511,795.1372069,3027.035466,1.855253369,1.928163451,0.331802124,5.811184773,6.20E-09,7.01E-08,"COG1309@1|root,COG1309@2|Bacteria,2GP2Z@201174|Actinobacteria,4F4QX@85017|Promicromonosporaceae",K,"Bacterial regulatory proteins, tetR family",-,-,-,-,-,-,-,-,-,-,-,-,TetR_N
J2S48_RS12085,15215.44428,5742.076024,29425.49668,2.254445019,2.356424015,0.405761366,5.807413456,6.34E-09,7.15E-08,"COG0223@1|root,COG1024@1|root,COG0223@2|Bacteria,COG1024@2|Bacteria,2GJUK@201174|Actinobacteria,4F41S@85017|Promicromonosporaceae",IJ,"Formyl transferase, C-terminal domain",hoxX,-,-,ko:K19640,-,-,-,-,"ko00000,ko02022",-,-,-,"ECH_1,Formyl_trans_C,Formyl_trans_N"
J2S48_RS16575,2242.666257,962.2083932,4163.353052,2.029107696,2.113199243,0.364039014,5.80487026,6.44E-09,7.23E-08,"COG4339@1|root,COG4339@2|Bacteria,2GMYQ@201174|Actinobacteria,4F467@85017|Promicromonosporaceae",S,protein conserved in bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS13710,784.5512721,304.6678214,1504.376448,2.209769485,2.309545135,0.398444074,5.796409794,6.77E-09,7.58E-08,"COG0204@1|root,COG0204@2|Bacteria,2GQVG@201174|Actinobacteria,4F3JF@85017|Promicromonosporaceae",I,Phosphate acyltransferases,-,-,2.3.1.51,ko:K00655,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110",M00089,"R02241,R09381","RC00004,RC00037,RC00039","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,Acyltransferase
J2S48_RS26115,12802.01166,17964.72683,5057.938918,-1.764704871,-1.828581322,0.315639933,-5.793250883,6.90E-09,7.70E-08,"COG2409@1|root,COG2409@2|Bacteria,2GIRQ@201174|Actinobacteria,4F3JI@85017|Promicromonosporaceae",S,MMPL family,-,-,-,ko:K06994,-,-,-,-,ko00000,-,-,-,MMPL
J2S48_RS12165,21548.07529,28866.14453,10570.97145,-1.407996632,-1.449165746,0.250540072,-5.784167519,7.29E-09,8.10E-08,"COG0546@1|root,COG0546@2|Bacteria,2IKNN@201174|Actinobacteria",S,Haloacid dehalogenase domain protein hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,HAD
J2S48_RS18935,7576.259527,3493.927515,13699.75755,1.894314856,1.97102441,0.340856717,5.782559983,7.36E-09,8.15E-08,"COG2133@1|root,COG3291@1|root,COG3507@1|root,COG3828@1|root,COG2133@2|Bacteria,COG3291@2|Bacteria,COG3507@2|Bacteria,COG3828@2|Bacteria,2GJFY@201174|Actinobacteria,4F3IK@85017|Promicromonosporaceae",G,"Carbohydrate binding domain, family 6",-,-,-,-,-,-,-,-,-,-,-,-,"CBM_6,DUF1349,GSDH,PKD,ThuA"
J2S48_RS26195,517.2381178,196.2132431,998.7754299,2.240200709,2.341502256,0.404982289,5.781739886,7.39E-09,8.17E-08,,,,,,,,,,,,,,,,
J2S48_RS12750,7965.296045,4189.58413,13628.86392,1.636652859,1.700970214,0.295054321,5.764939171,8.17E-09,8.99E-08,"COG1366@1|root,COG1366@2|Bacteria,2GS9B@201174|Actinobacteria,4F4NG@85017|Promicromonosporaceae",T,STAS domain,-,-,-,-,-,-,-,-,-,-,-,-,STAS_2
J2S48_RS10000,73861.76933,115440.406,11493.8143,-3.14868437,-3.328186537,0.578230381,-5.755814025,8.62E-09,9.46E-08,,,,,,,,,,,,,,,,
J2S48_RS13040,2397.156317,3440.135106,832.6881338,-1.963354875,-2.047087518,0.355824968,-5.753074414,8.76E-09,9.59E-08,"COG0407@1|root,COG0407@2|Bacteria,2GMY6@201174|Actinobacteria,4F3DP@85017|Promicromonosporaceae",H,Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III,hemE,"GO:0003674,GO:0003824,GO:0004853,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",4.1.1.37,ko:K01599,"ko00860,ko01100,ko01110,map00860,map01100,map01110",M00121,"R03197,R04972",RC00872,"ko00000,ko00001,ko00002,ko01000",-,-,-,URO-D
J2S48_RS21150,3435.400396,5291.107028,651.8404484,-2.868947839,-3.021337807,0.525343609,-5.751165055,8.86E-09,9.66E-08,"COG0655@1|root,COG0655@2|Bacteria,2GKTM@201174|Actinobacteria,4F56P@85017|Promicromonosporaceae",S,NADPH-dependent FMN reductase,-,-,-,-,-,-,-,-,-,-,-,-,FMN_red
J2S48_RS09375,4472.270423,6022.678466,2146.658357,-1.445979295,-1.488615697,0.258886499,-5.750070786,8.92E-09,9.70E-08,"COG0210@1|root,COG2887@1|root,COG0210@2|Bacteria,COG2887@2|Bacteria,2GJD0@201174|Actinobacteria,4F3NY@85017|Promicromonosporaceae",L,UvrD/REP helicase N-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,"AAA_19,PDDEXK_1,UvrD-helicase,UvrD_C"
J2S48_RS22875,316.7652318,54.3382774,710.4056633,3.487303905,3.682933651,0.64107265,5.744955192,9.19E-09,9.96E-08,,,,,,,,,,,,,,,,
J2S48_RS02765,1020.750108,1556.570205,217.0199617,-2.69721469,-2.841906557,0.494918091,-5.742175546,9.35E-09,1.01E-07,"COG1653@1|root,COG1653@2|Bacteria,2I6SJ@201174|Actinobacteria,4F55N@85017|Promicromonosporaceae",G,Bacterial extracellular solute-binding protein,-,-,-,ko:K02027,-,M00207,-,-,"ko00000,ko00002,ko02000",3.A.1.1,-,-,"SBP_bac_1,SBP_bac_8"
J2S48_RS05645,5830.878898,1988.926241,11593.80788,2.426621193,2.540680995,0.442558684,5.740890618,9.42E-09,1.01E-07,"COG1022@1|root,COG1022@2|Bacteria,2GIXQ@201174|Actinobacteria,4F3B5@85017|Promicromonosporaceae",I,AMP-binding enzyme,fadD3,-,6.2.1.3,ko:K01897,"ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920",M00086,R01280,"RC00004,RC00014","ko00000,ko00001,ko00002,ko01000,ko01004,ko04147",4.C.1.1,-,-,AMP-binding
J2S48_RS09640,10096.72001,14266.90739,3841.438945,-1.821696834,-1.89259924,0.329707137,-5.740243475,9.45E-09,1.01E-07,"COG0138@1|root,COG0138@2|Bacteria,2GJWU@201174|Actinobacteria,4F4A6@85017|Promicromonosporaceae",F,AICARFT/IMPCHase bienzyme,purH,"GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944","2.1.2.3,3.5.4.10",ko:K00602,"ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523",M00048,"R01127,R04560","RC00026,RC00263,RC00456","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"AICARFT_IMPCHas,MGS"
J2S48_RS21950,4205.076928,2379.662868,6943.198019,1.493655259,1.543230139,0.269729886,5.721390978,1.06E-08,1.13E-07,"2AN86@1|root,31D67@2|Bacteria,2HWWU@201174|Actinobacteria,4F4DC@85017|Promicromonosporaceae",S,Protein of unknown function (DUF3043),-,"GO:0008150,GO:0009605,GO:0009607,GO:0020012,GO:0030682,GO:0042783,GO:0043207,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051805,GO:0051807,GO:0051810,GO:0051832,GO:0051834,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0075136",-,-,-,-,-,-,-,-,-,-,DUF3043
J2S48_RS08325,12050.30487,4733.013145,23026.24246,2.188247774,2.281386817,0.39951354,5.710411756,1.13E-08,1.20E-07,,,,,,,,,,,,,,,,
J2S48_RS13390,32742.98706,48015.46494,9834.270245,-2.196089002,-2.287736626,0.400873269,-5.706882453,1.15E-08,1.22E-07,"COG0629@1|root,COG0629@2|Bacteria,2GMM3@201174|Actinobacteria,4F3C8@85017|Promicromonosporaceae",L,Single-strand binding protein family,ssb,-,-,ko:K03111,"ko03030,ko03430,ko03440,map03030,map03430,map03440",-,-,-,"ko00000,ko00001,ko03029,ko03032,ko03400",-,-,-,SSB
J2S48_RS07180,1401.094382,2025.978,463.7689567,-2.036172403,-2.1293986,0.373942615,-5.694452873,1.24E-08,1.31E-07,"COG0189@1|root,COG0189@2|Bacteria,2HI2Z@201174|Actinobacteria,4F43R@85017|Promicromonosporaceae",HJ,ligase activity,-,-,-,-,-,-,-,-,-,-,-,-,GSH-S_ATP
J2S48_RS16600,4924.307404,7080.136727,1690.563419,-1.978194021,-2.065466678,0.362897434,-5.69159902,1.26E-08,1.33E-07,"COG1512@1|root,COG1512@2|Bacteria,2GMGW@201174|Actinobacteria,4F3UM@85017|Promicromonosporaceae",S,TPM domain,-,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,TPM_phosphatase
J2S48_RS12675,5530.536215,2260.841007,10435.07903,2.116749161,2.209382626,0.388919554,5.68082166,1.34E-08,1.41E-07,"COG1472@1|root,COG1472@2|Bacteria,2GJ5H@201174|Actinobacteria",G,"hydrolase, family 3",-,-,3.2.1.21,ko:K05349,"ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110",-,"R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040","RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248","ko00000,ko00001,ko01000",-,GH3,-,"Glyco_hydro_3,Glyco_hydro_3_C"
J2S48_RS22805,1339.579577,2008.365743,336.4003273,-2.44841765,-2.575092658,0.454326774,-5.667930671,1.45E-08,1.52E-07,"COG3424@1|root,COG3424@2|Bacteria,2GV0U@201174|Actinobacteria,4F4K7@85017|Promicromonosporaceae",Q,"Chalcone and stilbene synthases, C-terminal domain",-,-,-,ko:K16167,-,-,-,-,"ko00000,ko01008",-,-,-,"Chal_sti_synt_C,Chal_sti_synt_N"
J2S48_RS08435,4954.24065,2678.240042,8368.241561,1.584726189,1.644380918,0.291853916,5.634260248,1.76E-08,1.84E-07,,,,,,,,,,,,,,,,
J2S48_RS18325,476.2010326,724.8675729,103.2012223,-2.664754743,-2.81369283,0.501416051,-5.611493342,2.01E-08,2.09E-07,"COG0216@1|root,COG0216@2|Bacteria,2GJWG@201174|Actinobacteria,4F462@85017|Promicromonosporaceae",J,Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA,prfA,"GO:0008150,GO:0040007",-,ko:K02835,-,-,-,-,"ko00000,ko03012",-,-,-,"PCRF,RF-1"
J2S48_RS16770,15286.41187,7169.548656,27461.7067,1.853418934,1.936989706,0.345638518,5.604090996,2.09E-08,2.18E-07,"COG0791@1|root,COG0791@2|Bacteria,2GIWB@201174|Actinobacteria,4F4BP@85017|Promicromonosporaceae",M,pfam nlp p60,spl,-,-,ko:K21471,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,NLPC_P60
J2S48_RS07450,1489.444097,2108.373432,561.0500944,-1.827619104,-1.908408004,0.34174025,-5.584381714,2.35E-08,2.43E-07,"COG0363@1|root,COG0363@2|Bacteria,2GK7F@201174|Actinobacteria,4F46T@85017|Promicromonosporaceae",G,Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion,nagB,-,3.5.99.6,"ko:K02564,ko:K02804","ko00520,ko01100,ko02060,map00520,map01100,map02060",M00267,"R00765,R05199","RC00017,RC00163,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.1.15,4.A.1.1.2,4.A.1.1.5,4.A.1.1.7",-,-,Glucosamine_iso
J2S48_RS14450,306.4612016,24.15958348,729.9136287,4.684178629,4.99261372,0.895017842,5.578228147,2.43E-08,2.51E-07,"COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4F46U@85017|Promicromonosporaceae",E,ATPases associated with a variety of cellular activities,tcyC,-,3.6.3.21,"ko:K02028,ko:K02029",-,M00236,-,-,"ko00000,ko00002,ko01000,ko02000",3.A.1.3,-,-,ABC_tran
J2S48_RS01400,693.8403895,1075.434513,121.4492037,-2.970722931,-3.149073796,0.565886492,-5.564850623,2.62E-08,2.71E-07,,,,,,,,,,,,,,,,
J2S48_RS02800,478.3258788,722.3246879,112.3276651,-2.544765734,-2.685702995,0.483462131,-5.555146562,2.77E-08,2.83E-07,"COG0262@1|root,COG0262@2|Bacteria,2GJJD@201174|Actinobacteria",H,bifunctional deaminase-reductase domain protein,-,-,-,-,-,-,-,-,-,-,-,-,RibD_C
J2S48_RS08475,3187.529413,4461.083173,1277.198773,-1.73115087,-1.805311759,0.324975479,-5.555224554,2.77E-08,2.83E-07,"COG2017@1|root,COG2017@2|Bacteria,2GJ0H@201174|Actinobacteria,4F39A@85017|Promicromonosporaceae",G,Aldose 1-epimerase,-,-,5.1.3.3,ko:K01785,"ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130",M00632,"R01602,R10619",RC00563,"ko00000,ko00001,ko00002,ko01000",-,-,-,Aldose_epim
J2S48_RS11475,373.1616112,69.34949691,828.8797827,3.38240896,3.587074314,0.645708149,5.55525638,2.77E-08,2.83E-07,"COG0604@1|root,COG0604@2|Bacteria,1MX8A@1224|Proteobacteria,42QBD@68525|delta/epsilon subdivisions,2WM4P@28221|Deltaproteobacteria,2YZSV@29|Myxococcales",C,Zinc-binding dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,"ADH_N,ADH_zinc_N_2"
J2S48_RS12720,2733.574608,1280.639628,4912.977079,1.864525587,1.943697761,0.350614662,5.543686484,2.96E-08,3.02E-07,"COG1609@1|root,COG2202@1|root,COG1609@2|Bacteria,COG2202@2|Bacteria,2I4UR@201174|Actinobacteria",T,PAS domain,-,-,-,-,-,-,-,-,-,-,-,-,"PAS_3,Peripla_BP_3"
J2S48_RS24700,1730.561323,516.1464883,3552.183575,2.650319325,2.794359649,0.504239173,5.541734552,2.99E-08,3.04E-07,"2ECBY@1|root,336AB@2|Bacteria,2ITFP@201174|Actinobacteria,4F4YS@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS14280,1185.169858,510.2041876,2197.618363,2.007751431,2.103994878,0.380017347,5.536575885,3.08E-08,3.12E-07,"2E4WR@1|root,32C23@2|Bacteria,2HKD3@201174|Actinobacteria,4F4U3@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,PKD
J2S48_RS19905,2733.4056,1111.984657,5165.537014,2.113319176,2.213681066,0.400461228,5.527828698,3.24E-08,3.27E-07,"COG0333@1|root,COG0333@2|Bacteria,2GQP3@201174|Actinobacteria,4F4XY@85017|Promicromonosporaceae",J,Belongs to the bacterial ribosomal protein bL32 family,rpmF,-,-,ko:K02911,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011,ko03029",-,-,-,Ribosomal_L32p
J2S48_RS02040,3924.814382,5315.359741,1838.996344,-1.479807334,-1.531468577,0.277129172,-5.526190418,3.27E-08,3.29E-07,"COG1028@1|root,COG1028@2|Bacteria,2GK6C@201174|Actinobacteria,4F3S8@85017|Promicromonosporaceae",IQ,KR domain,fabG,-,1.1.1.100,ko:K00059,"ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212","M00083,M00572","R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671","RC00029,RC00117","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,adh_short_C2
J2S48_RS20790,1466.459675,2000.270442,665.7435253,-1.528609511,-1.586779542,0.287220211,-5.524609625,3.30E-08,3.31E-07,"COG0624@1|root,COG0624@2|Bacteria,2GJDE@201174|Actinobacteria",E,COG0624 Acetylornithine deacetylase Succinyl-diaminopimelate desuccinylase and related,-,-,3.5.3.9,ko:K02083,"ko00230,ko01120,map00230,map01120",-,R02423,RC00064,"ko00000,ko00001,ko01000,ko01002",-,-,-,"M20_dimer,Peptidase_M20,Peptidase_M28"
J2S48_RS01385,4410.128608,6666.792906,1025.132162,-2.559014327,-2.701992683,0.489533046,-5.519530717,3.40E-08,3.40E-07,"COG3938@1|root,COG3938@2|Bacteria,2GM47@201174|Actinobacteria",E,Belongs to the proline racemase family,-,"GO:0003674,GO:0003824,GO:0016853,GO:0016854,GO:0016855,GO:0036361,GO:0047580,GO:0047661",5.1.1.4,ko:K01777,"ko00330,ko01100,map00330,map01100",-,R01255,RC00479,"ko00000,ko00001,ko01000",-,-,-,Pro_racemase
J2S48_RS18690,29358.33148,38925.09493,15008.1863,-1.331512279,-1.374894178,0.249173354,-5.517821859,3.43E-08,3.43E-07,"COG0058@1|root,COG0058@2|Bacteria,2GIVZ@201174|Actinobacteria,4F4ZX@85017|Promicromonosporaceae",G,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties",glgP,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944",2.4.1.1,ko:K00688,"ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931",-,R02111,-,"ko00000,ko00001,ko01000",-,GT35,-,"DUF3417,Phosphorylase"
